u,g,r,i,z,redshift
18.9284,17.81206,17.53615,17.29948,17.203960000000002,0.058223451000000016
19.95861,18.07582,17.07825,16.53716,16.15369,0.13634428199999982
19.37124,17.69033,16.87735,16.30956,16.00197,0.09344626100000003
19.53671,18.29945,17.850070000000002,17.55871,17.436420000000002,0.0798634055
20.79393,18.67614,17.53665,17.05593,16.64895,0.14742424549999983
18.96608,17.526320000000002,16.631870000000003,16.190520000000003,15.80881,0.10640657850000007
20.37731,18.56071,17.709039999999998,17.2745,16.9992,0.11943602149999995
19.48103,17.64651,16.73832,16.31324,15.985829999999998,0.08673414400000004
19.68268,17.627129999999998,16.61607,16.14506,15.79419,0.10126578299999998
19.00614,17.6293,16.99576,16.6414,16.41504,0.07451833999999997
20.20454,18.4091,17.55164,17.0461,16.70382,0.11146874350000009
18.99198,18.00422,17.701710000000002,17.45822,17.35681,0.06318461799999996
19.27516,17.9628,17.36828,17.0145,16.68402,0.08891679114999995
19.65908,18.24479,17.6178,17.26201,17.01241,0.10356631099999987
19.39917,18.27256,17.526529999999998,17.1294,16.87625,0.14613576750000004
18.81113,17.68188,16.98106,16.59,16.333820000000003,0.08279320599999988
20.52705,18.42719,17.38682,16.92841,16.60254,0.13060730199999981
19.70328,17.79502,16.884610000000002,16.491889999999998,16.21252,0.0934274824999999
19.68824,17.88286,16.97307,16.56211,16.25535,0.08504775800000006
19.73773,18.26706,17.38541,16.97505,16.610970000000002,0.12776863650000006
20.76719,18.78539,17.68451,17.23631,16.82141,0.13820611900000015
21.02437,18.8779,17.75019,17.30665,16.90952,0.1586518929999998
17.587139999999998,16.06054,15.39778,15.05479,14.7915,0.04257998600000002
18.15323,16.684910000000002,16.03966,15.693079999999998,15.4108,0.047998800000000036
19.1338,17.94664,17.445970000000003,17.098760000000002,16.933310000000002,0.07009554504999999
19.55,18.24549,17.69629,17.4004,17.2215,0.07867415200000001
20.274,18.52515,17.54349,17.09219,16.740170000000003,0.12503487849999997
19.77259,18.21844,17.151239999999998,16.694000000000003,16.36231,0.13704390249999987
18.44391,17.5778,17.11202,16.736539999999998,16.60066,0.0766760779999999
18.668570000000003,17.52559,17.02562,16.85436,16.71255,0.062119019499999976
18.98321,17.54883,16.53933,16.07803,15.76116,0.1001644405
20.08461,18.058670000000003,16.73561,16.21869,15.7831,0.1661440434999999
20.33944,18.54183,17.606189999999998,17.17922,16.81861,0.10819979099999993
20.1888,18.31301,17.36765,16.94528,16.59443,0.11040950849999996
19.47952,18.0589,17.30109,16.88441,16.5954,0.1011729045
20.27485,18.50414,17.46569,17.010820000000002,16.691760000000002,0.13301684450000015
20.85714,19.08108,17.70136,17.18714,16.84746,0.20179409999999984
19.11137,17.95518,17.5255,17.24341,17.03262,0.07135929099999988
19.68979,18.65541,17.84253,17.445510000000002,17.131870000000003,0.15409049050000018
20.57926,18.7523,17.592270000000003,17.11325,16.764110000000002,0.16741807000000022
19.38068,18.10376,17.581039999999998,17.2557,17.00221,0.07883917099999992
20.18436,18.38787,17.51217,17.099870000000003,16.82272,0.09174921699999991
17.1404,15.79946,15.16932,14.79096,14.54513,0.049063649500000014
19.36642,17.811429999999998,17.06237,16.67565,16.36358,0.08542602249999989
19.58071,18.27415,17.55947,17.16368,16.86195,0.10792411000000002
19.64122,18.3331,17.45487,16.986539999999998,16.68335,0.14698471500000002
17.84277,16.08325,15.22639,14.79289,14.43067,0.04678780949999995
17.55953,16.03901,15.30949,14.90612,14.56669,0.04570376650000002
18.93709,17.66863,16.94629,16.53838,16.27326,0.10284501600000004
20.71314,18.65757,17.730710000000002,17.324189999999998,16.97223,0.10223210249999999
19.93195,18.3403,17.69043,17.32226,17.07876,0.087897245
19.94591,17.653010000000002,16.429479999999998,15.95362,15.57024,0.16514517549999969
19.07924,17.49246,16.61785,16.11114,15.760979999999998,0.10213995549999995
19.41606,17.99813,17.13259,16.72024,16.41313,0.11980755849999994
20.362820000000003,18.84125,17.8125,17.31944,16.99367,0.16731066849999965
17.50749,16.02901,15.32422,14.90426,14.6676,0.04438864499999997
19.20711,17.46819,16.58961,16.09776,15.631429999999998,0.07610875550000004
19.61193,18.12971,17.27427,16.83386,16.50007,0.12637942949999995
20.13685,18.40655,17.42595,16.9832,16.59554,0.11358016449999987
19.07813,18.11546,17.76377,17.45934,17.325979999999998,0.07214954600000005
18.8901,17.07774,16.25991,15.89049,15.57415,0.06281663699999998
20.46209,18.60237,17.51649,17.07167,16.72466,0.13614149199999984
19.64996,17.783170000000002,16.884220000000003,16.43742,16.0674,0.08477507999999989
19.7462,17.85192,16.93036,16.524910000000002,16.16496,0.09048074949999994
19.27569,17.44966,16.569229999999997,16.1639,15.86367,0.06887491749999997
18.55334,16.80676,16.0023,15.61424,15.32609,0.05554847049999997
19.64245,18.07974,17.517020000000002,17.278979999999997,17.250729999999997,0.0670683689999999
19.24634,17.92738,17.04907,16.60296,16.358829999999998,0.12894573449999996
20.27639,18.30892,17.16101,16.637220000000003,16.23433,0.16201065799999992
16.560389999999998,14.563820000000002,13.670179999999998,13.23066,12.89357,0.02733277600000001
18.914720000000003,17.370639999999998,16.567999999999998,16.117379999999997,15.78888,0.07603370999999993
20.79367,18.91837,17.86889,17.39338,16.993570000000002,0.13713712100000003
19.90737,18.61331,17.90607,17.46711,17.24897,0.13663396249999996
19.66457,17.77505,16.8566,16.43476,16.09442,0.09869954499999986
18.83272,17.05057,16.12395,15.61382,15.234470000000002,0.07804148649999983
20.08618,18.1817,17.27411,16.8602,16.50815,0.10062497349999994
19.24369,18.07111,17.494020000000003,17.042070000000002,16.98488,0.09667076560000004
18.55286,17.06289,16.42544,16.07958,15.91945,0.075678856
20.62361,18.67045,17.79799,17.29573,16.97706,0.10321278899999996
17.59757,16.03959,15.4447,15.09379,14.93644,0.05284064049999996
20.79369,18.99856,17.6277,17.11664,16.77479,0.20976837500000012
19.27769,18.01004,17.38672,16.988210000000002,16.757920000000002,0.10722671249999999
19.9179,18.51104,17.81878,17.44165,17.16142,0.08897734449999993
20.85855,18.95793,17.59286,17.08073,16.75919,0.20881442999999994
20.53151,18.56168,17.31876,16.830460000000002,16.50919,0.18214042000000014
19.33985,17.9235,17.3049,16.97131,16.7465,0.081154748
21.0404,18.96557,17.516460000000002,16.98851,16.6624,0.23449259000000056
19.56889,18.02414,17.14948,16.77105,16.44264,0.11532169899999985
20.98565,18.76289,17.61576,17.114729999999998,16.7738,0.1601597209999999
20.2677,18.40971,17.32997,16.85715,16.46796,0.14703817800000016
19.16073,17.778570000000002,17.23293,16.887539999999998,16.73939,0.07502351500000008
19.46163,17.47645,16.290029999999998,15.81399,15.46057,0.12721753250000029
17.65519,16.39059,15.8866,15.61685,15.52645,0.03384763299999995
18.77668,17.714370000000002,17.22338,16.86123,16.72798,0.06456613649999998
19.98828,18.53157,17.67316,17.006220000000003,16.596239999999998,0.1434990195
20.72866,18.73635,17.78582,17.347189999999998,17.05932,0.11479982349999997
20.96112,18.65026,17.48274,17.035510000000002,16.71814,0.16229809499999998
18.63602,17.178729999999998,16.49235,16.13206,15.82449,0.07963103065000006
18.97628,18.06986,17.80534,17.567079999999997,17.54094,0.06090403600000002
20.46288,18.44536,17.35061,16.965510000000002,16.67458,0.1465210044999999
19.00947,17.77275,17.08551,16.68321,16.45056,0.11054922550000006
18.35781,16.28836,15.39699,14.930320000000002,14.60089,0.06931253049999997
18.46081,17.262729999999998,16.821279999999998,16.58389,16.4023,0.04501911049999994
20.03563,18.71263,17.91113,17.5025,17.25755,0.13158774500000006
20.77562,18.62981,17.61059,17.17478,16.77587,0.1269152295000001
18.46694,16.348979999999997,15.28329,14.75426,14.33552,0.08054855299999991
18.87656,17.907989999999998,17.514860000000002,17.21379,17.14667,0.06961701149999994
19.75979,17.83267,16.79044,16.34151,15.968520000000002,0.11056499400000006
20.27199,18.29221,17.31355,16.86575,16.51764,0.12049468750000006
19.3822,18.24838,17.8611,17.658,17.51941,0.05738346119999993
19.46705,18.17599,17.47756,17.10814,16.79573,0.10844255449999991
19.28573,17.681079999999998,16.83685,16.44452,16.109579999999998,0.08858409300000006
20.08296,18.39297,17.38089,16.934079999999998,16.53633,0.1370837580000001
20.67406,18.816270000000003,17.72694,17.23622,16.85043,0.14231670600000007
20.52783,18.45909,17.271320000000003,16.70646,16.2325,0.17147138950000002
20.06912,17.774829999999998,16.625420000000002,16.11169,15.68769,0.16465922400000005
20.12827,18.34964,17.23771,16.715329999999998,16.337529999999997,0.159401434
19.618170000000003,18.36193,17.6778,17.22515,16.99527,0.13081856649999993
20.200570000000003,18.04598,17.0988,16.64826,16.36441,0.09899972649999998
20.86395,18.25814,17.36748,16.89234,16.62732,0.1203748615
17.72546,16.49775,15.95004,15.62909,15.37033,0.03891898549999994
17.81295,16.6716,16.17813,15.9165,15.73848,0.03923589350000003
19.71942,18.70777,17.79139,17.39424,17.02906,0.16385978250000005
20.94224,19.09007,17.75382,17.187620000000003,16.79625,0.20427006999999972
16.87332,15.14713,14.30177,13.88081,13.54155,0.03194253499999998
18.71519,17.0619,16.254260000000002,15.854970000000002,15.5414,0.0664481835000001
19.30511,18.07849,17.45942,17.10077,16.87036,0.08903281
20.771420000000003,18.72359,17.60506,17.14263,16.80197,0.15948304149999978
20.74602,18.91982,17.72765,17.24025,16.89772,0.1751509380000001
19.75852,18.25497,17.42331,16.98507,16.63373,0.11290415849999995
19.72695,17.92863,16.9568,16.5357,16.2075,0.10498835499999996
19.91318,18.4095,17.491139999999998,17.00548,16.63042,0.14095883549999985
20.53971,18.46229,17.45909,17.0136,16.63989,0.12472841799999985
19.38478,17.43818,16.561020000000003,16.12922,15.7598,0.08111798950000003
19.18564,17.8618,17.30358,16.96895,16.697779999999998,0.08190950850000002
20.49649,18.66361,17.840320000000002,17.45426,17.173170000000002,0.08507985049999997
18.43775,17.19819,16.644820000000003,16.306079999999998,16.10098,0.06935677500000009
19.6368,17.87246,17.08249,16.684079999999998,16.38965,0.06823602999999998
21.50473,18.49433,17.478820000000002,17.03031,16.671110000000002,0.14472209749999995
18.46526,16.66688,15.873829999999998,15.49332,15.19864,0.045707441999999945
19.44596,17.751160000000002,17.045460000000002,16.73734,16.46206,0.064633968
19.77124,18.21428,17.44506,17.01235,16.68841,0.08827914249999999
17.684639999999998,16.61476,16.16444,15.92251,15.902779999999998,0.033669114149999985
20.93855,19.03578,17.69505,17.1873,16.85736,0.21031087199999984
18.80397,17.510939999999998,16.82628,16.471970000000002,16.24925,0.0752318364999998
20.39842,18.46336,17.45952,17.04392,16.71206,0.11587511200000013
17.6856,16.55432,16.176370000000002,15.87517,15.7299,0.0345922435
18.23541,16.788339999999998,16.07702,15.71108,15.38972,0.06337031599999995
20.39448,18.49666,17.48573,17.00662,16.649279999999997,0.13357331749999996
20.57828,18.47996,17.5864,17.17148,16.86665,0.10728228600000006
17.795170000000002,16.70836,16.259420000000002,15.96514,15.80543,0.03438215634999993
18.88599,17.77988,17.19061,16.81332,16.59777,0.10223752050000008
18.65618,17.52327,16.990489999999998,16.633860000000002,16.42569,0.07241206150000001
19.55816,17.50429,16.6112,16.21021,15.91635,0.09096443499999998
20.09118,18.02528,16.8842,16.40275,16.08444,0.15332573699999982
18.92438,17.55176,16.86318,16.490270000000002,16.16377,0.08090589259999995
19.40908,17.722520000000003,16.722839999999998,16.25562,15.889079999999998,0.11448527
19.5538,18.09058,17.15022,16.75696,16.40944,0.1458495660000001
20.5942,18.79408,17.640629999999998,17.16111,16.80995,0.17024457499999962
18.9123,17.238570000000003,16.28216,15.85011,15.51115,0.08982385299999997
20.35138,18.38879,17.32313,16.883979999999998,16.5757,0.13797447000000015
17.8496,16.249579999999998,15.50991,15.16692,14.91262,0.05586125749999993
19.36449,18.17076,17.53775,17.19345,17.00476,0.08871085499999994
19.93,18.36834,17.72005,17.36006,17.244870000000002,0.07787941350000001
20.44266,18.69041,17.65845,17.17013,16.78969,0.1364013855
18.10406,16.76141,16.17396,15.80751,15.501179999999998,0.06283340049999998
21.07654,18.95413,17.79949,17.33697,16.96706,0.163444564
18.52728,17.26203,16.87706,16.58278,16.45121,0.04440904549999993
20.59496,18.07337,16.86746,16.40316,15.99462,0.16911473200000018
18.27552,16.79403,15.97478,15.55881,15.24761,0.07424706150000002
20.08204,18.57296,17.793879999999998,17.38485,17.09388,0.11440624200000002
19.37249,18.0183,17.34319,16.95719,16.72786,0.08672790249999997
18.91593,17.85615,17.29353,16.98974,16.76985,0.07010900249999992
19.05404,17.44138,16.71996,16.37122,16.15445,0.06485814760000004
20.57377,18.75478,17.634520000000002,17.1753,16.83523,0.1543001550000001
20.58696,18.52686,17.516070000000003,17.10299,16.73643,0.12007829199999996
19.66925,17.95669,17.11913,16.73023,16.4312,0.061429888500000016
19.38438,17.42768,16.52131,16.11241,15.77589,0.08956367049999998
19.24779,17.96886,17.54223,17.240289999999998,17.13401,0.08181077749999988
19.56273,17.78258,16.867720000000002,16.40536,16.02712,0.09706440199999994
18.24287,16.79776,16.33779,16.02244,16.14599,0.03669340519999999
18.27557,16.97277,16.43674,16.09688,15.88571,0.06184407050000006
19.53136,17.45275,16.49543,16.07766,15.75845,0.09700408100000009
19.40684,18.39338,17.76344,17.4167,17.24595,0.11103855049999993
17.70628,16.63901,16.21454,15.94219,15.73646,0.03719755699999995
21.17111,18.78754,17.58075,17.07818,16.76756,0.1761382000000001
20.2842,18.5764,17.60664,17.06729,16.66082,0.13747763450000008
18.66601,17.79975,16.189870000000003,15.73158,15.42627,0.1390296119999999
19.06386,17.65418,16.80944,16.32799,15.99111,0.11003974850000012
19.60237,18.32409,17.53722,17.15104,16.87376,0.1072269965
16.80925,14.954820000000002,14.11469,13.70367,13.41996,0.025297472000000033
20.14837,18.42069,17.58493,17.19915,16.89796,0.08966850150000001
20.76663,19.21663,17.6445,17.070220000000003,16.70733,0.2218165099999998
18.12563,17.06553,16.67771,16.4977,16.3442,0.03581130099999994
20.72744,18.62564,17.25741,16.74954,16.417170000000002,0.20611865499999982
18.9444,17.71097,17.30484,16.96354,16.92577,0.0624999261
20.47994,18.60795,17.61223,17.17641,16.81045,0.11593241600000008
20.13045,18.54836,17.65025,17.21454,16.855320000000003,0.12172962750000008
20.82439,18.8746,17.39001,16.91292,16.52709,0.2166514099999997
20.6732,18.86079,17.61174,17.15069,16.86281,0.1903734299999998
18.54269,17.2238,16.52283,16.140179999999997,15.85846,0.08555308850000003
19.97365,17.9338,16.9522,16.50273,16.16678,0.10913974049999993
18.91572,17.92013,17.05647,16.6169,16.56093,0.14088961499999988
19.50281,18.31463,17.577579999999998,17.15285,16.91349,0.14666546700000016
19.30057,18.11966,17.56795,17.23982,17.12274,0.08943172700000009
20.2085,18.42471,17.27456,16.79105,16.49067,0.17214595750000006
19.86647,17.861639999999998,16.75359,16.274639999999998,15.88933,0.1282716894999999
21.79486,19.06287,17.77599,17.29267,16.89718,0.1933489550000001
18.49805,17.32003,16.85765,16.58184,16.37239,0.04233535599999999
17.92986,16.27604,15.4541,14.96751,14.58607,0.05986841299999985
18.6261,16.98291,16.21021,15.76436,15.48134,0.07386877200000001
19.19476,17.91205,17.50574,17.244329999999998,17.0109,0.0633785795999999
19.8449,17.77642,16.58776,16.08584,15.716,0.1483822350000002
19.53456,18.11959,17.18824,16.74171,16.41243,0.15753243200000022
18.95971,17.809929999999998,17.335820000000002,16.97738,16.79629,0.07135150999999994
19.11466,17.837310000000002,16.93402,16.49524,16.17961,0.14466018099999997
19.31541,17.74087,16.81375,16.377589999999998,16.09163,0.10755911599999982
20.3354,18.45871,17.54415,17.129189999999998,16.77279,0.09918735799999996
19.75358,17.8923,16.935129999999997,16.51579,16.20066,0.09440396100000005
19.5779,17.685879999999997,16.763070000000003,16.32822,16.0057,0.08401194999999995
18.11639,16.899720000000002,16.354779999999998,16.09577,15.946320000000002,0.047732362
19.90329,18.541,17.41376,16.923,16.58709,0.17962297849999975
19.86384,18.38595,17.63449,17.23937,16.94744,0.11151693749999991
20.28594,18.50248,17.47619,17.03866,16.69342,0.1313733805000003
20.21498,18.4452,17.36907,16.928420000000003,16.57626,0.14568322699999986
19.37291,17.53673,16.59481,16.16904,15.81791,0.08746629550000005
20.84599,18.40666,17.2521,16.77727,16.417270000000002,0.16675543549999985
19.65647,17.92587,16.79457,16.307879999999997,15.982220000000002,0.14246663350000013
19.48695,18.54002,17.7946,17.342579999999998,17.11724,0.16325675099999987
20.43279,18.97881,18.1391,17.67813,17.3487,0.11964434049999989
20.17909,18.44366,17.53811,17.0524,16.6727,0.11933886750000015
20.08475,18.43843,17.42592,16.91238,16.46198,0.12854538149999986
20.31353,18.68629,17.692510000000002,17.30116,16.9341,0.13216247599999995
20.20953,18.32483,17.28102,16.79015,16.46976,0.1332432245
18.76581,17.326829999999998,16.72905,16.40085,16.20786,0.08247903449999994
20.4126,18.59368,17.495620000000002,17.028470000000002,16.68036,0.1630180905000001
